audio_path,text
converted_fujii/iryou_fujii_30.wav,ワクチン接種による免疫獲得率をELISA法で評価。
converted_fujii/iryou_fujii_123.wav,尿検査で蛋白尿（3+）、沈渣に赤血球円柱を認め、ネフローゼ症候群を疑う。
converted_fujii/iryou_fujii_158.wav,大腸癌に対する低位前方切除術後、第5病日に縫合不全を疑う発熱と白血球増多を認めた。
converted_fujii/iryou_fujii_356.wav,血液培養でMRSAを検出、バンコマイシン投与を行った。
converted_fujii/iryou_fujii_331.wav,患者は労作時呼吸困難を主訴に受診。BNP高値、胸部X線にて心拡大を認め、うっ血性心不全と診断。
converted_fujii/iryou_fujii_10.wav,交通外傷で搬送。GCS 8、呼吸数30/分、血圧70/40 mmHg。ショック状態であり挿管管理を実施。
converted_fujii/iryou_fujii_251.wav,高カリウム血症に対しカルシウム製剤、グルコース・インスリン療法を開始。
converted_fujii/iryou_fujii_166.wav,肝細胞癌に対しラジオ波焼灼療法を施行、AFP値は低下傾向。
converted_fujii/iryou_fujii_307.wav,虫垂炎に対し腹腔鏡下虫垂切除術を施行、術後経過良好。
converted_fujii/iryou_fujii_1.wav,患者は労作時呼吸困難を主訴に受診。BNP高値、胸部X線にて心拡大を認め、うっ血性心不全と診断。
converted_fujii/iryou_fujii_272.wav,HbA1c 8.2%、空腹時血糖値170 mg/dL。インスリン抵抗性を伴う2型糖尿病と考えられる。
converted_fujii/iryou_fujii_277.wav,虫垂炎に対し腹腔鏡下虫垂切除術を施行、術後経過良好。
converted_fujii/iryou_fujii_83.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_fujii/iryou_fujii_192.wav,敗血症性ショックに対しノルアドレナリン持続投与を行い、バンド形成を伴う白血球増多を認めた。
converted_fujii/iryou_fujii_348.wav,前立腺生検にてGleason score 7（3+4）の腺癌を認めた。
converted_fujii/iryou_fujii_474.wav,Cox比例ハザードモデルではBMI高値と喫煙歴が独立した予後規定因子であった。
converted_fujii/iryou_fujii_400.wav,交通外傷で搬送。GCS 8、呼吸数30/分、血圧70/40 mmHg。ショック状態であり挿管管理を実施。
converted_fujii/iryou_fujii_320.wav,アルツハイマー病で海馬の萎縮をMRIで確認。MMSEは18点。
converted_fujii/iryou_fujii_153.wav,尿検査で蛋白尿（3+）、沈渣に赤血球円柱を認め、ネフローゼ症候群を疑う。
converted_fujii/iryou_fujii_55.wav,インフルエンザ迅速抗原検査陽性、オセルタミビル内服を開始。
converted_fujii/iryou_fujii_260.wav,アルツハイマー病で海馬の萎縮をMRIで確認。MMSEは18点。
converted_fujii/iryou_fujii_92.wav,HbA1c 8.2%、空腹時血糖値170 mg/dL。インスリン抵抗性を伴う2型糖尿病と考えられる。
converted_fujii/iryou_fujii_257.wav,乳腺腫瘤の針生検にて浸潤性乳管癌と診断、ER陽性、HER2陰性。
converted_fujii/iryou_fujii_431.wav,高カリウム血症に対しカルシウム製剤、グルコース・インスリン療法を開始。
converted_fujii/iryou_fujii_2.wav,HbA1c 8.2%、空腹時血糖値170 mg/dL。インスリン抵抗性を伴う2型糖尿病と考えられる。
converted_fujii/iryou_fujii_460.wav,交通外傷で搬送。GCS 8、呼吸数30/分、血圧70/40 mmHg。ショック状態であり挿管管理を実施。
converted_fujii/iryou_fujii_81.wav,統合失調症患者に幻聴を認め、リスペリドン内服を開始。
converted_fujii/iryou_fujii_223.wav,乳児において哺乳力低下とチアノーゼを認め、心エコーでファロー四徴症を疑う。
converted_fujii/iryou_fujii_432.wav,敗血症性ショックに対しノルアドレナリン持続投与を行い、バンド形成を伴う白血球増多を認めた。
converted_fujii/iryou_fujii_499.wav,パーキンソン病患者においてL-dopa投与後にジスキネジアを認めた。
converted_fujii/iryou_fujii_456.wav,心臓エコーで大動脈弁逆流を示唆する逆流ジェットを確認。
converted_fujii/iryou_fujii_329.wav,高齢者における転倒予防プログラムとしてバランス訓練と筋力強化を導入。
converted_fujii/iryou_fujii_405.wav,小児に発疹と発熱を認め、PCR検査にて麻疹ウイルス陽性。
converted_fujii/iryou_fujii_437.wav,乳腺腫瘤の針生検にて浸潤性乳管癌と診断、ER陽性、HER2陰性。
converted_fujii/iryou_fujii_59.wav,高齢者における転倒予防プログラムとしてバランス訓練と筋力強化を導入。
converted_fujii/iryou_fujii_6.wav,心臓エコーで大動脈弁逆流を示唆する逆流ジェットを確認。
converted_fujii/iryou_fujii_284.wav,妊娠32週、羊水量減少と胎児発育遅延を認め、切迫早産のリスクあり。
converted_fujii/iryou_fujii_129.wav,整形外科領域：右大腿骨頸部骨折に対し人工骨頭置換術を施行。
converted_fujii/iryou_fujii_271.wav,患者は労作時呼吸困難を主訴に受診。BNP高値、胸部X線にて心拡大を認め、うっ血性心不全と診断。
converted_fujii/iryou_fujii_240.wav,ワクチン接種による免疫獲得率をELISA法で評価。
converted_fujii/iryou_fujii_406.wav,肝細胞癌に対しラジオ波焼灼療法を施行、AFP値は低下傾向。
converted_fujii/iryou_fujii_196.wav,肝細胞癌に対しラジオ波焼灼療法を施行、AFP値は低下傾向。
converted_fujii/iryou_fujii_198.wav,前立腺生検にてGleason score 7（3+4）の腺癌を認めた。
converted_fujii/iryou_fujii_33.wav,尿検査で蛋白尿（3+）、沈渣に赤血球円柱を認め、ネフローゼ症候群を疑う。
converted_fujii/iryou_fujii_306.wav,心臓エコーで大動脈弁逆流を示唆する逆流ジェットを確認。
converted_fujii/iryou_fujii_488.wav,大腸癌に対する低位前方切除術後、第5病日に縫合不全を疑う発熱と白血球増多を認めた。
converted_fujii/iryou_fujii_459.wav,整形外科領域：右大腿骨頸部骨折に対し人工骨頭置換術を施行。
converted_fujii/iryou_fujii_430.wav,交通外傷で搬送。GCS 8、呼吸数30/分、血圧70/40 mmHg。ショック状態であり挿管管理を実施。
converted_fujii/iryou_fujii_79.wav,パーキンソン病患者においてL-dopa投与後にジスキネジアを認めた。
converted_fujii/iryou_fujii_57.wav,HIV感染症に対し3剤併用療法を導入、CD4陽性T細胞数の増加を確認。
converted_fujii/iryou_fujii_25.wav,インフルエンザ迅速抗原検査陽性、オセルタミビル内服を開始。
converted_fujii/iryou_fujii_47.wav,乳腺腫瘤の針生検にて浸潤性乳管癌と診断、ER陽性、HER2陰性。
converted_fujii/iryou_fujii_253.wav,乳児において哺乳力低下とチアノーゼを認め、心エコーでファロー四徴症を疑う。
converted_fujii/iryou_fujii_261.wav,統合失調症患者に幻聴を認め、リスペリドン内服を開始。
converted_fujii/iryou_fujii_71.wav,高カリウム血症に対しカルシウム製剤、グルコース・インスリン療法を開始。
converted_fujii/iryou_fujii_387.wav,HIV感染症に対し3剤併用療法を導入、CD4陽性T細胞数の増加を確認。
converted_fujii/iryou_fujii_428.wav,大腸癌に対する低位前方切除術後、第5病日に縫合不全を疑う発熱と白血球増多を認めた。
converted_fujii/iryou_fujii_205.wav,インフルエンザ迅速抗原検査陽性、オセルタミビル内服を開始。
converted_fujii/iryou_fujii_299.wav,高齢者における転倒予防プログラムとしてバランス訓練と筋力強化を導入。
converted_fujii/iryou_fujii_220.wav,交通外傷で搬送。GCS 8、呼吸数30/分、血圧70/40 mmHg。ショック状態であり挿管管理を実施。
converted_fujii/iryou_fujii_300.wav,ワクチン接種による免疫獲得率をELISA法で評価。
converted_fujii/iryou_fujii_135.wav,小児に発疹と発熱を認め、PCR検査にて麻疹ウイルス陽性。
converted_fujii/iryou_fujii_276.wav,心臓エコーで大動脈弁逆流を示唆する逆流ジェットを確認。
converted_fujii/iryou_fujii_475.wav,インフルエンザ迅速抗原検査陽性、オセルタミビル内服を開始。
converted_fujii/iryou_fujii_127.wav,虫垂炎に対し腹腔鏡下虫垂切除術を施行、術後経過良好。
converted_fujii/iryou_fujii_493.wav,乳児において哺乳力低下とチアノーゼを認め、心エコーでファロー四徴症を疑う。
converted_fujii/iryou_fujii_442.wav,本研究は高血圧患者500例を対象にARBとACE阻害薬の降圧効果を比較した。
converted_fujii/iryou_fujii_74.wav,妊娠32週、羊水量減少と胎児発育遅延を認め、切迫早産のリスクあり。
converted_fujii/iryou_fujii_235.wav,インフルエンザ迅速抗原検査陽性、オセルタミビル内服を開始。
converted_fujii/iryou_fujii_330.wav,ワクチン接種による免疫獲得率をELISA法で評価。
converted_fujii/iryou_fujii_203.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_fujii/iryou_fujii_256.wav,肝細胞癌に対しラジオ波焼灼療法を施行、AFP値は低下傾向。
converted_fujii/iryou_fujii_336.wav,心臓エコーで大動脈弁逆流を示唆する逆流ジェットを確認。
converted_fujii/iryou_fujii_377.wav,乳腺腫瘤の針生検にて浸潤性乳管癌と診断、ER陽性、HER2陰性。
converted_fujii/iryou_fujii_381.wav,統合失調症患者に幻聴を認め、リスペリドン内服を開始。
converted_fujii/iryou_fujii_368.wav,大腸癌に対する低位前方切除術後、第5病日に縫合不全を疑う発熱と白血球増多を認めた。
converted_fujii/iryou_fujii_291.wav,統合失調症患者に幻聴を認め、リスペリドン内服を開始。
converted_fujii/iryou_fujii_109.wav,パーキンソン病患者においてL-dopa投与後にジスキネジアを認めた。
converted_fujii/iryou_fujii_34.wav,胸部CTにて両側肺底部にすりガラス陰影を認め、間質性肺炎の所見。
converted_fujii/iryou_fujii_138.wav,前立腺生検にてGleason score 7（3+4）の腺癌を認めた。
converted_fujii/iryou_fujii_206.wav,血液培養でMRSAを検出、バンコマイシン投与を行った。
converted_fujii/iryou_fujii_162.wav,敗血症性ショックに対しノルアドレナリン持続投与を行い、バンド形成を伴う白血球増多を認めた。
converted_fujii/iryou_fujii_483.wav,尿検査で蛋白尿（3+）、沈渣に赤血球円柱を認め、ネフローゼ症候群を疑う。
converted_fujii/iryou_fujii_118.wav,脳梗塞後リハビリテーションにてFIMスコアの改善を認めた。
converted_fujii/iryou_fujii_29.wav,高齢者における転倒予防プログラムとしてバランス訓練と筋力強化を導入。
converted_fujii/iryou_fujii_167.wav,乳腺腫瘤の針生検にて浸潤性乳管癌と診断、ER陽性、HER2陰性。
converted_fujii/iryou_fujii_351.wav,統合失調症患者に幻聴を認め、リスペリドン内服を開始。
converted_fujii/iryou_fujii_468.wav,前立腺生検にてGleason score 7（3+4）の腺癌を認めた。
converted_fujii/iryou_fujii_286.wav,肝細胞癌に対しラジオ波焼灼療法を施行、AFP値は低下傾向。
converted_fujii/iryou_fujii_353.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_fujii/iryou_fujii_500.wav,アルツハイマー病で海馬の萎縮をMRIで確認。MMSEは18点。
converted_fujii/iryou_fujii_139.wav,パーキンソン病患者においてL-dopa投与後にジスキネジアを認めた。
converted_fujii/iryou_fujii_464.wav,妊娠32週、羊水量減少と胎児発育遅延を認め、切迫早産のリスクあり。
converted_fujii/iryou_fujii_237.wav,HIV感染症に対し3剤併用療法を導入、CD4陽性T細胞数の増加を確認。
converted_fujii/iryou_fujii_410.wav,アルツハイマー病で海馬の萎縮をMRIで確認。MMSEは18点。
converted_fujii/iryou_fujii_495.wav,小児に発疹と発熱を認め、PCR検査にて麻疹ウイルス陽性。
converted_fujii/iryou_fujii_439.wav,パーキンソン病患者においてL-dopa投与後にジスキネジアを認めた。
converted_fujii/iryou_fujii_274.wav,胸部CTにて両側肺底部にすりガラス陰影を認め、間質性肺炎の所見。
converted_fujii/iryou_fujii_88.wav,脳梗塞後リハビリテーションにてFIMスコアの改善を認めた。
converted_fujii/iryou_fujii_412.wav,本研究は高血圧患者500例を対象にARBとACE阻害薬の降圧効果を比較した。
converted_fujii/iryou_fujii_312.wav,敗血症性ショックに対しノルアドレナリン持続投与を行い、バンド形成を伴う白血球増多を認めた。
converted_fujii/iryou_fujii_37.wav,虫垂炎に対し腹腔鏡下虫垂切除術を施行、術後経過良好。
converted_fujii/iryou_fujii_332.wav,HbA1c 8.2%、空腹時血糖値170 mg/dL。インスリン抵抗性を伴う2型糖尿病と考えられる。
converted_fujii/iryou_fujii_350.wav,アルツハイマー病で海馬の萎縮をMRIで確認。MMSEは18点。
converted_fujii/iryou_fujii_471.wav,統合失調症患者に幻聴を認め、リスペリドン内服を開始。
converted_fujii/iryou_fujii_137.wav,乳腺腫瘤の針生検にて浸潤性乳管癌と診断、ER陽性、HER2陰性。
converted_fujii/iryou_fujii_344.wav,妊娠32週、羊水量減少と胎児発育遅延を認め、切迫早産のリスクあり。
converted_fujii/iryou_fujii_108.wav,前立腺生検にてGleason score 7（3+4）の腺癌を認めた。
converted_fujii/iryou_fujii_182.wav,HbA1c 8.2%、空腹時血糖値170 mg/dL。インスリン抵抗性を伴う2型糖尿病と考えられる。
converted_fujii/iryou_fujii_190.wav,交通外傷で搬送。GCS 8、呼吸数30/分、血圧70/40 mmHg。ショック状態であり挿管管理を実施。
converted_fujii/iryou_fujii_84.wav,Cox比例ハザードモデルではBMI高値と喫煙歴が独立した予後規定因子であった。
converted_fujii/iryou_fujii_187.wav,虫垂炎に対し腹腔鏡下虫垂切除術を施行、術後経過良好。
converted_fujii/iryou_fujii_326.wav,血液培養でMRSAを検出、バンコマイシン投与を行った。
converted_fujii/iryou_fujii_233.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_fujii/iryou_fujii_455.wav,頭部CTでは右被殻に高吸収域を認め、脳出血と診断。
converted_fujii/iryou_fujii_448.wav,脳梗塞後リハビリテーションにてFIMスコアの改善を認めた。
converted_fujii/iryou_fujii_52.wav,本研究は高血圧患者500例を対象にARBとACE阻害薬の降圧効果を比較した。
converted_fujii/iryou_fujii_479.wav,高齢者における転倒予防プログラムとしてバランス訓練と筋力強化を導入。
converted_fujii/iryou_fujii_445.wav,インフルエンザ迅速抗原検査陽性、オセルタミビル内服を開始。
converted_fujii/iryou_fujii_149.wav,高齢者における転倒予防プログラムとしてバランス訓練と筋力強化を導入。
converted_fujii/iryou_fujii_396.wav,心臓エコーで大動脈弁逆流を示唆する逆流ジェットを確認。
converted_fujii/iryou_fujii_117.wav,HIV感染症に対し3剤併用療法を導入、CD4陽性T細胞数の増加を確認。
converted_fujii/iryou_fujii_339.wav,整形外科領域：右大腿骨頸部骨折に対し人工骨頭置換術を施行。
converted_fujii/iryou_fujii_24.wav,Cox比例ハザードモデルではBMI高値と喫煙歴が独立した予後規定因子であった。
converted_fujii/iryou_fujii_36.wav,心臓エコーで大動脈弁逆流を示唆する逆流ジェットを確認。
converted_fujii/iryou_fujii_361.wav,患者は労作時呼吸困難を主訴に受診。BNP高値、胸部X線にて心拡大を認め、うっ血性心不全と診断。
converted_fujii/iryou_fujii_99.wav,整形外科領域：右大腿骨頸部骨折に対し人工骨頭置換術を施行。
converted_fujii/iryou_fujii_296.wav,血液培養でMRSAを検出、バンコマイシン投与を行った。
converted_fujii/iryou_fujii_186.wav,心臓エコーで大動脈弁逆流を示唆する逆流ジェットを確認。
converted_fujii/iryou_fujii_317.wav,乳腺腫瘤の針生検にて浸潤性乳管癌と診断、ER陽性、HER2陰性。
converted_fujii/iryou_fujii_322.wav,本研究は高血圧患者500例を対象にARBとACE阻害薬の降圧効果を比較した。
converted_fujii/iryou_fujii_425.wav,頭部CTでは右被殻に高吸収域を認め、脳出血と診断。
converted_fujii/iryou_fujii_151.wav,患者は労作時呼吸困難を主訴に受診。BNP高値、胸部X線にて心拡大を認め、うっ血性心不全と診断。
converted_fujii/iryou_fujii_283.wav,乳児において哺乳力低下とチアノーゼを認め、心エコーでファロー四徴症を疑う。
converted_fujii/iryou_fujii_41.wav,高カリウム血症に対しカルシウム製剤、グルコース・インスリン療法を開始。
converted_fujii/iryou_fujii_194.wav,妊娠32週、羊水量減少と胎児発育遅延を認め、切迫早産のリスクあり。
converted_fujii/iryou_fujii_64.wav,胸部CTにて両側肺底部にすりガラス陰影を認め、間質性肺炎の所見。
converted_fujii/iryou_fujii_275.wav,頭部CTでは右被殻に高吸収域を認め、脳出血と診断。
converted_fujii/iryou_fujii_236.wav,血液培養でMRSAを検出、バンコマイシン投与を行った。
converted_fujii/iryou_fujii_374.wav,妊娠32週、羊水量減少と胎児発育遅延を認め、切迫早産のリスクあり。
converted_fujii/iryou_fujii_23.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_fujii/iryou_fujii_414.wav,Cox比例ハザードモデルではBMI高値と喫煙歴が独立した予後規定因子であった。
converted_fujii/iryou_fujii_136.wav,肝細胞癌に対しラジオ波焼灼療法を施行、AFP値は低下傾向。
converted_fujii/iryou_fujii_310.wav,交通外傷で搬送。GCS 8、呼吸数30/分、血圧70/40 mmHg。ショック状態であり挿管管理を実施。
converted_fujii/iryou_fujii_177.wav,HIV感染症に対し3剤併用療法を導入、CD4陽性T細胞数の増加を確認。
converted_fujii/iryou_fujii_434.wav,妊娠32週、羊水量減少と胎児発育遅延を認め、切迫早産のリスクあり。
converted_fujii/iryou_fujii_184.wav,胸部CTにて両側肺底部にすりガラス陰影を認め、間質性肺炎の所見。
converted_fujii/iryou_fujii_50.wav,アルツハイマー病で海馬の萎縮をMRIで確認。MMSEは18点。
converted_fujii/iryou_fujii_195.wav,小児に発疹と発熱を認め、PCR検査にて麻疹ウイルス陽性。
converted_fujii/iryou_fujii_481.wav,患者は労作時呼吸困難を主訴に受診。BNP高値、胸部X線にて心拡大を認め、うっ血性心不全と診断。
converted_fujii/iryou_fujii_491.wav,高カリウム血症に対しカルシウム製剤、グルコース・インスリン療法を開始。
converted_fujii/iryou_fujii_173.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_fujii/iryou_fujii_391.wav,患者は労作時呼吸困難を主訴に受診。BNP高値、胸部X線にて心拡大を認め、うっ血性心不全と診断。
converted_fujii/iryou_fujii_111.wav,統合失調症患者に幻聴を認め、リスペリドン内服を開始。
converted_fujii/iryou_fujii_80.wav,アルツハイマー病で海馬の萎縮をMRIで確認。MMSEは18点。
converted_fujii/iryou_fujii_465.wav,小児に発疹と発熱を認め、PCR検査にて麻疹ウイルス陽性。
converted_fujii/iryou_fujii_175.wav,インフルエンザ迅速抗原検査陽性、オセルタミビル内服を開始。
converted_fujii/iryou_fujii_484.wav,胸部CTにて両側肺底部にすりガラス陰影を認め、間質性肺炎の所見。
converted_fujii/iryou_fujii_358.wav,脳梗塞後リハビリテーションにてFIMスコアの改善を認めた。
converted_fujii/iryou_fujii_82.wav,本研究は高血圧患者500例を対象にARBとACE阻害薬の降圧効果を比較した。
converted_fujii/iryou_fujii_413.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_fujii/iryou_fujii_389.wav,高齢者における転倒予防プログラムとしてバランス訓練と筋力強化を導入。
converted_fujii/iryou_fujii_4.wav,胸部CTにて両側肺底部にすりガラス陰影を認め、間質性肺炎の所見。
converted_fujii/iryou_fujii_446.wav,血液培養でMRSAを検出、バンコマイシン投与を行った。
converted_fujii/iryou_fujii_415.wav,インフルエンザ迅速抗原検査陽性、オセルタミビル内服を開始。
converted_fujii/iryou_fujii_143.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_fujii/iryou_fujii_302.wav,HbA1c 8.2%、空腹時血糖値170 mg/dL。インスリン抵抗性を伴う2型糖尿病と考えられる。
converted_fujii/iryou_fujii_230.wav,アルツハイマー病で海馬の萎縮をMRIで確認。MMSEは18点。
converted_fujii/iryou_fujii_113.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_fujii/iryou_fujii_215.wav,頭部CTでは右被殻に高吸収域を認め、脳出血と診断。
converted_fujii/iryou_fujii_487.wav,虫垂炎に対し腹腔鏡下虫垂切除術を施行、術後経過良好。
converted_fujii/iryou_fujii_360.wav,ワクチン接種による免疫獲得率をELISA法で評価。
converted_fujii/iryou_fujii_333.wav,尿検査で蛋白尿（3+）、沈渣に赤血球円柱を認め、ネフローゼ症候群を疑う。
converted_fujii/iryou_fujii_367.wav,虫垂炎に対し腹腔鏡下虫垂切除術を施行、術後経過良好。
converted_fujii/iryou_fujii_102.wav,敗血症性ショックに対しノルアドレナリン持続投与を行い、バンド形成を伴う白血球増多を認めた。
converted_fujii/iryou_fujii_288.wav,前立腺生検にてGleason score 7（3+4）の腺癌を認めた。
converted_fujii/iryou_fujii_14.wav,妊娠32週、羊水量減少と胎児発育遅延を認め、切迫早産のリスクあり。
converted_fujii/iryou_fujii_309.wav,整形外科領域：右大腿骨頸部骨折に対し人工骨頭置換術を施行。
converted_fujii/iryou_fujii_259.wav,パーキンソン病患者においてL-dopa投与後にジスキネジアを認めた。
converted_fujii/iryou_fujii_120.wav,ワクチン接種による免疫獲得率をELISA法で評価。
converted_fujii/iryou_fujii_112.wav,本研究は高血圧患者500例を対象にARBとACE阻害薬の降圧効果を比較した。
converted_fujii/iryou_fujii_48.wav,前立腺生検にてGleason score 7（3+4）の腺癌を認めた。
converted_fujii/iryou_fujii_16.wav,肝細胞癌に対しラジオ波焼灼療法を施行、AFP値は低下傾向。
converted_fujii/iryou_fujii_17.wav,乳腺腫瘤の針生検にて浸潤性乳管癌と診断、ER陽性、HER2陰性。
converted_fujii/iryou_fujii_217.wav,虫垂炎に対し腹腔鏡下虫垂切除術を施行、術後経過良好。
converted_fujii/iryou_fujii_303.wav,尿検査で蛋白尿（3+）、沈渣に赤血球円柱を認め、ネフローゼ症候群を疑う。
converted_fujii/iryou_fujii_45.wav,小児に発疹と発熱を認め、PCR検査にて麻疹ウイルス陽性。
converted_fujii/iryou_fujii_280.wav,交通外傷で搬送。GCS 8、呼吸数30/分、血圧70/40 mmHg。ショック状態であり挿管管理を実施。
converted_fujii/iryou_fujii_457.wav,虫垂炎に対し腹腔鏡下虫垂切除術を施行、術後経過良好。
converted_fujii/iryou_fujii_497.wav,乳腺腫瘤の針生検にて浸潤性乳管癌と診断、ER陽性、HER2陰性。
converted_fujii/iryou_fujii_347.wav,乳腺腫瘤の針生検にて浸潤性乳管癌と診断、ER陽性、HER2陰性。
converted_fujii/iryou_fujii_53.wav,Kaplan-Meier解析において免疫チェックポイント阻害薬投与群は有意に無増悪生存期間が延長した。
converted_fujii/iryou_fujii_378.wav,前立腺生検にてGleason score 7（3+4）の腺癌を認めた。
converted_fujii/iryou_fujii_72.wav,敗血症性ショックに対しノルアドレナリン持続投与を行い、バンド形成を伴う白血球増多を認めた。
converted_fujii/iryou_fujii_115.wav,インフルエンザ迅速抗原検査陽性、オセルタミビル内服を開始。
converted_fujii/iryou_fujii_126.wav,心臓エコーで大動脈弁逆流を示唆する逆流ジェットを確認。
converted_fujii/iryou_fujii_141.wav,統合失調症患者に幻聴を認め、リスペリドン内服を開始。
converted_fujii/iryou_fujii_380.wav,アルツハイマー病で海馬の萎縮をMRIで確認。MMSEは18点。
converted_fujii/iryou_fujii_13.wav,乳児において哺乳力低下とチアノーゼを認め、心エコーでファロー四徴症を疑う。
converted_fujii/iryou_fujii_58.wav,脳梗塞後リハビリテーションにてFIMスコアの改善を認めた。
converted_fujii/iryou_fujii_328.wav,脳梗塞後リハビリテーションにてFIMスコアの改善を認めた。
